log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
6.0 2.1400676900965767e+21 3.1006197151568426e+21 3.895548707362442e+21 2.546246718766336e+21 4.5092879881455445e+21 3.334615001662808e+21 4.690310280295158e+21 2.4753375268900716e+21 399.79657212319904 2547.4982995401256 811.46417762291 3758.7590492862346
6.1 2.5859043511652414e+21 3.853770449485296e+21 4.533430154040579e+21 3.2400394795041554e+21 4.938614147697393e+21 3.982075179824302e+21 5.262748336094781e+21 2.976531299865764e+21 296.25423891815524 1524.0234073263025 490.6952681528839 2310.972914397342
6.199999999999999 2.8230130039376844e+21 4.318091976587754e+21 4.892895847017456e+21 3.717331702474638e+21 5.22812846849654e+21 4.400260689623042e+21 5.585960946386357e+21 3.3082697583128897e+21 235.82782662636367 1070.404397149867 348.0439309609872 1654.276154737218
6.299999999999999 2.9809784391269933e+21 4.753292009290459e+21 5.178896850552322e+21 4.2454676496010204e+21 5.501869591303017e+21 4.824120961528327e+21 5.837329453618414e+21 3.6568071141856746e+21 172.54046919710623 694.4679274205592 220.8163297964181 1087.8247264140837
6.399999999999999 2.6638359953649225e+21 4.402036680879918e+21 4.826912791066286e+21 4.229623924869054e+21 5.373528783220337e+21 4.715766072863744e+21 5.403918857910066e+21 3.654793800634685e+21 144.7024882021982 759.0882353156431 236.3686615829121 1140.1593851007533
6.499999999999998 2.0568857515417558e+21 3.452228128490827e+21 3.862589178815626e+21 3.6960463595625466e+21 4.552988699343323e+21 4.0536928777842684e+21 4.4110234607675617e+21 3.268302213783425e+21 122.22197357224898 722.4122570246201 222.39527972885693 1067.029510325726
6.599999999999998 1.5198038509301373e+21 2.4694367094213386e+21 2.692689824737174e+21 2.546849005949416e+21 3.08628730898858e+21 2.7857206301461536e+21 3.0547535353974893e+21 2.2521280424622838e+21 116.82901753296332 604.6028473908059 187.78440488308502 909.2162698068543
6.6999999999999975 1.1318689282313527e+21 1.8163513652471558e+21 1.9162630352704776e+21 1.9261939820398442e+21 2.2079592813036742e+21 2.064129502478283e+21 2.1715732785269307e+21 1.775461758187772e+21 85.87823036167396 359.51492850075755 113.37061923820124 558.7637781006327
6.799999999999997 8.131396715268137e+20 1.3051200815745962e+21 1.3485354212722197e+21 1.426439220465391e+21 1.5898092737164482e+21 1.50381833181428e+21 1.5289445037174764e+21 1.3678908578703905e+21 63.681037588270236 288.0921803720732 90.31798313677433 442.09120109711773
6.899999999999997 5.8268401650884824e+20 9.603631205722072e+20 9.76293806521007e+20 1.094631817404689e+21 1.1881244132440807e+21 1.1351985441753865e+21 1.1151798082518424e+21 1.1541871312489468e+21 42.75193187264089 234.44650914774363 72.1388063515246 349.33724737190914
6.9999999999999964 4.020647424730844e+20 6.783876835700845e+20 6.989218033503839e+20 8.239613111981146e+20 8.678539510949296e+20 8.443619136596676e+20 8.02008926243156e+20 8.97839745757472e+20 32.99701286739952 219.35514439059497 65.93934054605907 318.29149780405356
7.099999999999996 2.8257974570055136e+20 4.924647746234926e+20 5.194660486273576e+20 6.491219163443015e+20 6.525350567162081e+20 6.562328046318719e+20 5.928715862220105e+20 7.172885387781388e+20 24.015545365887895 172.56107984453197 50.29437195454507 246.87099716496496
7.199999999999996 2.0431439042279178e+20 3.710887558856705e+20 4.1174001780745765e+20 5.757048549190978e+20 5.497163197250307e+20 5.73977853175971e+20 4.770597732521581e+20 5.957334488884334e+20 15.399111822888626 111.7778469190032 32.472783178080455 159.64974191997226
7.299999999999995 1.4981872522069957e+20 2.826382308125729e+20 3.3729086556280704e+20 5.498958011568763e+20 5.039119789058207e+20 5.435820810743706e+20 4.098319510982184e+20 5.5940780418730354e+20 9.75977069454348 58.44209191343313 17.2294235443094 85.431286152286
7.399999999999995 1.1610618507935493e+20 2.2140850441977122e+20 2.713028661630724e+20 4.706084024162894e+20 4.186316125965123e+20 4.6232576856453775e+20 3.337391890203047e+20 4.672184691506978e+20 7.543846846507645 39.59317970425553 11.711580435787507 58.84860698655069
7.499999999999995 9.071521466982041e+19 1.7689251531333652e+20 2.2749352079295057e+20 4.3077310624382786e+20 3.732989892328665e+20 4.2096208821373364e+20 2.8767510284376975e+20 4.231703883647101e+20 5.538771165088436 25.36065380739343 7.582265444978123 38.48169041745999
7.599999999999994 7.085539078689847e+19 1.4117966950868897e+20 1.9009720565823137e+20 3.84958181445319e+20 3.2223662106740346e+20 3.741980876212384e+20 2.440865635716266e+20 3.90668250860324e+20 4.589662930369487 18.235625582075375 5.502130670135222 28.327419182580087
7.699999999999994 5.507872100434997e+19 1.1302773083513935e+20 1.6062640683664035e+20 3.4356093267729226e+20 2.795148138917305e+20 3.3233752175308846e+20 2.0869297856285478e+20 3.4802326096246637e+20 3.949119703171221 11.668770623952911 3.549242133821899 19.167132460946032
7.799999999999994 4.139366584591387e+19 8.755199204756144e+19 1.3153071447901004e+20 2.9397503563764013e+20 2.3084096912430164e+20 2.8305447648519166e+20 1.7128247871419076e+20 3.1920827753723265e+20 2.6827639424627225 5.951544735755251 1.8256578580387643 10.459966536256736
7.899999999999993 3.2356941400378556e+19 7.081960824681278e+19 1.1197522649294943e+20 2.5611332805515398e+20 1.978630710820337e+20 2.4592096784857304e+20 1.4603003922777216e+20 2.7720128537861757e+20 1.9889206530749306 3.6685509639037375 1.1291831945469013 6.786654811525569
7.999999999999993 2.514113476191105e+19 5.717392744392912e+19 9.417833462320184e+19 2.205291831864445e+20 1.673829629860321e+20 2.114565615772178e+20 1.2319517134617007e+20 2.522116684423616e+20 1.8125633581516702 3.0926849760502293 0.9538267357212175 5.859075069923117
8.099999999999993 1.8012165169722587e+19 4.305927694466154e+19 7.517892597462314e+19 1.8875019693940834e+20 1.3922018880458259e+20 1.8036729653108913e+20 1.0059061674904928e+20 2.2782948625177212e+20 1.5758999548387693 3.2947561684396107 1.021270502576863 5.891926625855243
8.199999999999992 1.3340241721318017e+19 3.3932785889110057e+19 6.175838321073534e+19 1.6411737671891196e+20 1.2124945907315232e+20 1.5630602352657593e+20 8.505650516399892e+19 1.8749515378101685e+20 1.1504689266391945 1.4615335028016054 0.4579961711585772 3.0699986005993773
8.299999999999992 8.954566586930669e+18 2.4381167286195106e+19 4.8382230246181405e+19 1.4303984952712441e+20 1.005731981505792e+20 1.3549679246557669e+20 6.889365907264017e+19 1.722118540468824e+20 0.7615042064035548 0.8151437494859807 0.25726360872755827 1.8339115646170936
8.399999999999991 5.835147607526572e+18 1.7268138949905738e+19 3.705531707734921e+19 1.1992103023278178e+20 8.114994426803593e+19 1.1297818757027888e+20 5.441675309817208e+19 1.4948667359389227e+20 0.5565072672070757 0.5848044248267953 0.1852505879864204 1.3265622800202914
8.499999999999991 3.75561731882668e+18 1.2655439330446107e+19 2.932235352425373e+19 1.0321298751537942e+20 6.832811281290032e+19 9.65133521906343e+19 4.460191803060133e+19 1.2001648561610796e+20 0.39790317440290907 0.4224979843308822 0.13513346943605936 0.9555346281698507
8.59999999999999 1.906811653340634e+18 8.04884255238065e+18 2.1779881974629065e+19 8.4103375388398e+19 5.137677259058488e+19 7.814485585028242e+19 3.3567467759340134e+19 1.1516531008065898e+20 0.25597323354553847 0.3192511612745723 0.10140204632718659 0.6766264411472973
8.69999999999999 9.346553667001586e+17 5.480382782406171e+18 1.695580989845184e+19 6.873654655363999e+19 4.024422375811892e+19 6.34271362609881e+19 2.6278574892546978e+19 9.552384418403364e+19 0.1497970818503596 0.10772738277794403 0.034415469970362274 0.29193993459866585
8.79999999999999 4.5610610601571046e+17 3.624836257733499e+18 1.3183596249213018e+19 5.3757685612347834e+19 3.0070091485113106e+19 4.970187986586333e+19 2.0083587366562718e+19 8.99809375723539e+19 0.1035216372206584 0.1277459832876728 0.040374183665027125 0.2716418041733583
8.89999999999999 1.903834556112877e+17 2.465135711582603e+18 1.0424087908469146e+19 4.194832028310795e+19 2.3370748179254653e+19 3.894323432452323e+19 1.5753137260802531e+19 7.87488934781214e+19 0.07844005967040975 0.11072142163863394 0.03455716481239601 0.2237186461214397
8.99999999999999 6.5915944607314616e+16 1.5718848962365217e+18 8.343018809577005e+18 3.1822475468831306e+19 1.774291608596218e+19 2.9679334913950142e+19 1.228279050126438e+19 5.824891967631593e+19 0.06936101549074378 0.08081829702310064 0.025527298945237597 0.175706611459082
9.099999999999989 3.85324381802031e+16 1.0376883773725606e+18 6.726683637143101e+18 2.410276188110807e+19 1.353052091645251e+19 2.2544334448363905e+19 9.617398201937594e+18 4.0944252992041886e+19 0.02595014516698403 0.013732493225755354 0.004401405263442072 0.04408404365618146
9.199999999999989 2.6203439577562636e+16 6.576844156045256e+17 5.182613594780623e+18 1.841949710252515e+19 9.976853432049154e+18 1.7355955068482177e+19 7.278799257135366e+18 3.79364742055747e+19 0.04845613870834579 0.05451172836161535 0.017149277516711477 0.12011714458667261
9.299999999999988 1.6008348809429958e+16 4.193552731368455e+17 3.889252633982142e+18 1.3633555027574315e+19 7.209947237457012e+18 1.2896704597993327e+19 5.369378223716875e+18 3.043907093301203e+19 0.06359403800108358 0.08068941694172121 0.025211831357072993 0.1694952862998778
9.399999999999988 6515848920414473.0 2.4911510182402403e+17 2.8403679301816125e+18 1.0106747728267608e+19 5.074292054876913e+18 9.592422952732078e+18 3.877450453726921e+18 2.4227365448465453e+19 0.06336940215877293 0.07327519327757126 0.022763911713228245 0.15940850714957244
9.499999999999988 3016618581758736.5 1.5373751926957696e+17 2.0495285518114534e+18 7.398986207880628e+18 3.554838961530996e+18 7.039508813598748e+18 2.773896827059559e+18 1.8750305911325864e+19 0.05564595661364533 0.05319746055645444 0.016468905241431832 0.1253123224115316
9.599999999999987 1477758135425818.2 9.350214138974746e+16 1.4706059714094582e+18 5.44303205116247e+18 2.493145626230798e+18 5.193080946263197e+18 1.9843003773077084e+18 1.453756614174624e+19 0.06624642275471855 0.058856336080591695 0.018211766598103807 0.14331452543341405
9.699999999999987 929614183533062.5 5.819536207521988e+16 1.0844942388654666e+18 4.1075357962889933e+18 1.797076157215599e+18 3.9288002279197783e+18 1.458681611631265e+18 1.1472273434131866e+19 0.07466948499001651 0.060071609562830655 0.018485753719053605 0.15322684827190075
9.799999999999986 634848948242942.2 4.236174733770964e+16 8.608927414592279e+17 3.2988303298476257e+18 1.4143217763754952e+18 3.1588606480119066e+18 1.1570231699481528e+18 9.292137010050826e+18 0.04996047139763081 0.020176922741265462 0.0062036321416625816 0.07634102628055886
9.899999999999986 391598940509721.94 2.9584330407503324e+16 6.018478815230764e+17 2.1978521863109215e+18 9.732895439815963e+17 2.1031967754353654e+18 7.974499421501473e+17 5.705637699140197e+18 0.0773238390701962 0.034993298666875616 0.010794510271589678 0.12311164800866149
9.999999999999986 391598940509721.94 2.9584330407503324e+16 6.018478815230764e+17 2.1978521863109215e+18 9.732895439815963e+17 2.1031967754353654e+18 7.974499421501473e+17 5.705637699140197e+18 0.0773238390701962 0.034993298666875616 0.010794510271589678 0.12311164800866149
